Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.02,-4.66,-2.68,0.69,-0.67,0.85
8.76,-4.51,-2.37,0.66,-0.68,0.88
8.92,-4.6,-2.66,0.67,-0.68,0.87
8.91,-4.69,-2.61,0.66,-0.76,0.9
8.88,-4.73,-2.49,0.66,-0.74,0.91
8.8,-4.65,-2.49,0.65,-0.74,0.93
8.85,-4.61,-2.47,0.64,-0.72,0.93
8.84,-4.63,-2.64,0.65,-0.73,0.93
8.79,-4.64,-2.61,0.65,-0.75,0.94
8.84,-4.69,-2.58,0.65,-0.76,0.94
8.79,-4.67,-2.56,0.65,-0.75,0.95
8.79,-4.59,-2.63,0.65,-0.75,0.94
8.79,-4.67,-2.63,0.66,-0.74,0.93
8.77,-4.67,-2.66,0.65,-0.75,0.93
8.71,-4.65,-2.66,0.66,-0.73,0.93
8.74,-4.74,-2.6,0.65,-0.72,0.93
8.73,-4.74,-2.6,0.65,-0.72,0.92
8.74,-4.77,-2.63,0.64,-0.73,0.94
8.71,-4.76,-2.67,0.65,-0.72,0.93
8.77,-4.67,-2.68,0.66,-0.69,0.94
8.76,-4.7,-2.57,0.66,-0.69,0.94
8.89,-4.68,-2.56,0.67,-0.7,0.94
8.82,-4.69,-2.54,0.68,-0.71,0.94
8.78,-4.66,-2.39,0.68,-0.7,0.94
8.84,-4.65,-2.49,0.67,-0.69,0.93
8.83,-4.77,-2.48,0.66,-0.71,0.93
8.81,-4.79,-2.41,0.65,-0.7,0.94
8.77,-4.77,-2.49,0.64,-0.71,0.95
8.77,-4.78,-2.46,0.64,-0.71,0.96
8.57,-4.84,-2.6,0.6,-0.76,0.97
8.28,-5.04,-2.61,0.58,-0.76,0.95
7.78,-5.28,-2.39,0.51,-0.66,0.83
8.25,-6.22,-2.55,0.44,-0.58,0.81
8.09,-6.28,-1.98,0.27,-0.58,0.9
8.59,-6.47,-2.05,0.3,-0.43,0.86
9.17,-7.0,-2.64,0.25,-0.51,0.72
9.22,-5.76,-2.53,0.35,-0.56,0.53
9.52,-3.79,-2.48,0.52,-0.53,0.16
8.56,-0.74,-1.2,0.97,-0.65,-0.3
10.53,-3.58,-3.73,0.85,-0.71,-0.29
9.82,-3.0,-3.43,0.39,-0.93,0.11
9.59,-1.84,-2.98,0.47,-0.81,0.12
8.79,-2.06,-2.43,0.51,-0.69,0.1
9.16,-1.43,-2.55,0.49,-0.59,0.14
9.81,-1.09,-2.77,0.51,-0.82,0.09
9.28,-1.22,-2.76,0.48,-0.91,0.18
9.07,-1.61,-2.45,0.34,-0.84,0.25
9.26,-1.38,-2.44,0.13,-0.68,0.42
9.08,-1.48,-1.81,-0.09,-0.49,0.57
8.74,-1.11,-1.34,-0.23,-0.23,0.61
8.74,-0.86,-1.32,-0.17,-0.33,0.82
7.9,0.01,-0.91,0.09,-0.29,0.92
9.8,-1.59,0.08,0.77,0.02,0.78
12.99,-6.07,-1.45,0.49,0.21,1.29
13.0,-3.99,-2.09,-1.15,-0.16,2.46
0.07,-1.27,-1.5,-1.85,-0.59,0.96
6.19,12.99,14.12,-0.74,-3.13,5.1
19.48,1.87,0.9,0.06,-0.44,0.77
11.43,-4.97,-5.08,1.78,-1.37,1.44
14.68,-5.82,3.46,1.53,0.37,2.52
5.94,1.92,-3.62,2.33,0.22,1.03
10.91,-1.64,8.34,1.26,-2.55,0.24
13.39,8.75,-3.36,1.92,-3.35,0.54
10.48,-0.23,0.56,2.26,-2.66,1.36
12.98,1.03,-4.92,1.49,-1.96,2.9
6.62,-3.84,-3.88,0.64,-1.52,2.8
13.17,0.52,-9.13,-1.61,-1.59,2.69
12.75,-4.24,-6.07,-0.5,-0.87,0.96
9.99,-1.7,-2.64,0.08,-0.97,1.56
11.7,-4.24,-4.09,0.06,-0.58,1.13
10.32,-3.79,-3.47,0.45,-0.64,1.14
9.61,-3.21,-3.87,0.75,-0.55,0.92
7.39,-3.48,-3.38,0.46,-0.61,0.92
9.72,-4.45,-7.12,0.37,-0.61,1.12
8.42,-4.01,-4.39,0.28,-0.78,1.17
8.11,-2.95,-4.64,0.25,-0.55,1.15
8.74,-3.28,-5.06,0.16,-0.68,1.15
8.78,-3.58,-5.39,0.37,-0.67,1.19
8.48,-3.97,-4.52,0.47,-0.71,1.26
8.03,-4.59,-3.98,0.57,-0.68,1.0
8.3,-3.81,-4.44,0.76,-0.72,0.99
8.09,-4.16,-4.38,0.84,-0.87,0.94
8.18,-3.28,-4.29,0.77,-0.85,0.92
8.6,-3.18,-4.04,0.61,-0.9,0.87
9.04,-3.51,-5.01,0.6,-0.9,0.9
8.43,-3.77,-5.21,0.63,-0.85,0.94
8.13,-3.03,-4.97,0.68,-0.81,0.9
7.53,-3.06,-4.82,0.67,-0.79,0.87
7.75,-3.51,-5.09,0.68,-0.74,0.8
7.72,-2.96,-5.04,0.53,-0.71,1.0
8.34,-4.54,-5.02,0.5,-0.67,1.08
9.68,-3.15,-6.49,0.72,-0.57,1.01
9.97,-5.76,-6.21,0.74,-0.4,0.96
9.44,-2.81,-5.49,0.95,-0.37,0.68
