Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.78,-4.86,-2.33,0.61,-0.66,0.95
8.84,-4.86,-2.19,0.61,-0.65,0.93
8.83,-4.92,-2.19,0.61,-0.62,0.95
8.85,-4.79,-2.21,0.63,-0.65,0.93
8.95,-4.78,-2.25,0.66,-0.7,0.9
8.89,-4.79,-2.17,0.71,-0.75,0.87
8.85,-4.86,-2.18,0.73,-0.77,0.87
8.81,-4.97,-2.07,0.73,-0.77,0.87
8.85,-4.94,-2.12,0.71,-0.78,0.87
8.88,-4.92,-2.11,0.71,-0.77,0.89
8.85,-4.85,-2.11,0.7,-0.77,0.89
8.89,-4.93,-2.04,0.69,-0.77,0.91
8.85,-4.89,-2.15,0.68,-0.74,0.92
8.87,-4.85,-2.19,0.66,-0.73,0.92
8.83,-4.81,-2.25,0.67,-0.74,0.92
8.85,-4.87,-2.22,0.67,-0.74,0.91
8.87,-4.76,-2.2,0.67,-0.75,0.92
8.87,-4.85,-2.21,0.67,-0.74,0.92
8.88,-4.84,-2.21,0.67,-0.74,0.93
8.82,-4.86,-2.2,0.66,-0.74,0.93
8.84,-4.87,-2.21,0.65,-0.74,0.93
8.86,-4.83,-2.23,0.65,-0.74,0.93
8.84,-4.85,-2.31,0.66,-0.74,0.93
8.77,-4.95,-2.21,0.66,-0.75,0.93
8.78,-4.9,-2.26,0.66,-0.73,0.92
8.82,-4.87,-2.27,0.65,-0.73,0.93
8.86,-4.94,-2.19,0.65,-0.72,0.95
8.5,-5.43,-2.12,0.62,-0.58,1.04
8.87,-5.37,-1.95,0.53,-0.64,1.07
8.55,-5.66,-2.09,0.54,-0.66,1.03
8.44,-5.86,-2.1,0.5,-0.69,0.94
8.43,-6.39,-1.87,0.43,-0.69,0.89
8.52,-6.39,-1.81,0.37,-0.68,0.79
8.12,-6.58,-1.36,0.26,-0.61,0.75
8.5,-5.76,-2.26,0.18,-0.62,0.66
8.8,-5.11,-2.28,0.18,-0.72,0.46
8.51,-3.78,-2.33,0.43,-0.86,0.18
9.11,-2.41,-3.23,0.74,-0.99,0.06
9.43,-4.24,-3.14,0.5,-0.78,0.27
8.64,-3.36,-2.89,0.11,-0.75,0.37
8.44,-2.87,-3.05,0.07,-0.63,0.46
9.09,-2.67,-2.83,0.09,-0.52,0.54
9.33,-1.89,-2.68,0.17,-0.45,0.51
9.18,-2.46,-3.05,0.2,-0.48,0.49
9.16,-2.04,-3.13,0.23,-0.67,0.46
8.86,-2.32,-2.71,0.26,-0.7,0.41
8.98,-2.24,-2.51,0.22,-0.62,0.39
8.38,-3.19,-1.57,0.02,-0.4,0.44
8.06,-2.7,-0.38,-0.16,-0.09,0.56
10.14,-0.5,1.26,0.12,-0.1,0.33
13.46,-4.94,2.47,-0.0,0.08,0.85
13.15,-6.14,0.86,-1.34,0.97,1.69
8.44,0.42,-2.92,-2.58,0.37,1.57
-1.95,0.43,0.81,-2.67,-2.06,3.06
18.48,-3.52,-10.81,-2.17,0.82,0.73
8.4,-5.28,-4.22,0.36,0.54,2.61
12.25,-2.36,-0.51,0.65,0.9,2.8
2.39,1.14,-7.47,2.39,0.63,0.23
19.63,11.97,1.91,0.87,-1.65,2.13
16.52,-0.36,4.59,0.99,-1.98,0.52
12.56,0.64,4.92,0.97,-1.13,0.94
12.16,-0.26,1.3,1.27,-1.42,0.56
