Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.19,1.24,3.45,-0.13,-0.01,-0.01
10.09,1.19,3.37,-0.13,-0.01,-0.01
10.16,1.21,3.49,-0.13,-0.01,-0.01
10.14,1.23,3.4,-0.13,-0.02,-0.01
10.13,1.22,3.43,-0.12,-0.01,-0.01
10.11,1.22,3.45,-0.12,-0.01,-0.01
10.14,1.21,3.44,-0.11,-0.01,-0.01
10.12,1.22,3.42,-0.1,-0.01,-0.01
10.12,1.2,3.38,-0.1,-0.01,-0.01
10.18,1.21,3.39,-0.09,-0.01,-0.01
10.1,1.18,3.38,-0.1,-0.0,-0.01
10.14,1.22,3.36,-0.1,0.01,-0.01
10.15,1.2,3.43,-0.1,0.0,-0.01
10.13,1.19,3.4,-0.11,-0.0,-0.01
10.14,1.23,3.44,-0.13,0.02,-0.01
10.14,1.21,3.44,-0.13,0.01,-0.01
10.13,1.23,3.49,-0.13,0.01,-0.02
10.15,1.21,3.51,-0.13,0.01,-0.01
10.13,1.2,3.44,-0.13,0.01,-0.02
10.11,1.22,3.43,-0.13,0.01,-0.02
10.12,1.21,3.48,-0.12,0.02,-0.01
10.15,1.2,3.44,-0.12,0.01,-0.01
10.13,1.17,3.37,-0.11,0.02,-0.01
10.12,1.17,3.51,-0.12,0.02,-0.01
10.11,1.2,3.46,-0.11,0.03,-0.01
10.16,1.19,3.49,-0.12,0.02,-0.01
10.12,1.25,3.5,-0.11,0.03,-0.01
10.08,1.21,3.51,-0.11,0.02,-0.01
10.17,1.2,3.56,-0.11,0.02,-0.01
10.09,1.24,3.51,-0.11,0.02,-0.01
10.09,1.17,3.56,-0.12,0.02,-0.01
10.12,1.21,3.54,-0.11,0.03,-0.01
10.06,1.19,3.61,-0.11,0.03,-0.01
10.12,1.2,3.55,-0.11,0.05,-0.01
10.06,1.18,3.67,-0.12,0.05,-0.01
10.1,1.16,3.7,-0.12,0.07,-0.02
10.13,1.22,3.84,-0.13,0.04,-0.01
10.04,1.14,3.73,-0.12,0.04,-0.01
9.98,1.1,3.82,-0.12,0.03,-0.02
10.05,1.15,3.9,-0.15,0.04,-0.03
9.97,1.2,3.76,-0.14,0.03,-0.02
9.92,1.11,3.8,-0.13,0.05,-0.03
10.08,1.15,3.95,-0.11,0.05,-0.03
10.26,2.25,3.74,0.13,0.03,0.0
8.84,2.9,1.82,0.65,-0.01,0.03
9.3,2.84,1.09,1.03,0.34,0.24
10.12,1.93,2.59,0.97,0.53,0.22
9.62,1.7,2.53,1.01,0.53,0.22
9.81,1.52,2.58,0.9,0.6,0.18
9.4,1.77,2.76,0.7,0.46,0.23
7.98,2.22,2.35,0.61,0.33,0.21
5.86,5.0,1.45,1.45,0.58,0.18
8.77,3.56,1.46,2.35,0.37,0.35
9.21,2.25,3.24,2.71,0.65,0.29
6.96,-1.22,6.05,2.65,0.97,0.31
8.27,-1.49,4.42,2.96,1.26,0.52
6.13,0.07,6.12,3.83,1.69,0.9
3.12,-1.13,8.94,3.3,2.51,0.78
4.59,-4.21,8.76,3.1,2.64,1.12
1.36,-0.65,13.9,2.66,2.5,-0.69
17.61,16.13,9.48,2.67,1.96,-1.66
8.45,7.82,0.8,4.23,0.53,-1.3
8.67,0.38,5.29,4.37,1.79,-1.12
