Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.49,-1.15,1.94,-0.1,0.0,-0.02
10.57,-1.17,2.02,-0.12,-0.01,-0.02
10.44,-1.13,1.9,-0.13,-0.03,-0.02
10.53,-1.09,1.71,-0.11,-0.03,-0.01
10.45,-1.04,1.99,-0.09,-0.02,-0.01
10.47,-1.13,1.92,-0.1,0.0,-0.01
10.51,-1.01,1.94,-0.1,-0.02,-0.0
10.36,-1.02,2.04,-0.11,0.01,-0.02
10.45,-1.04,1.91,-0.1,0.0,-0.01
10.49,-1.06,1.95,-0.1,0.01,-0.0
10.52,-1.09,1.95,-0.11,0.01,-0.01
10.45,-1.06,1.97,-0.13,0.02,-0.01
10.47,-0.98,2.01,-0.13,0.04,-0.01
10.48,-1.01,2.08,-0.14,0.03,-0.01
10.4,-1.0,1.99,-0.15,0.03,-0.01
10.48,-1.04,2.05,-0.15,0.04,-0.02
10.48,-1.05,2.05,-0.16,0.05,-0.01
10.52,-1.02,2.22,-0.16,0.03,-0.02
10.49,-1.04,2.15,-0.14,0.07,-0.01
10.5,-1.05,2.18,-0.14,0.05,-0.01
10.36,-1.03,2.24,-0.14,0.06,-0.03
10.26,-0.97,2.22,-0.12,0.03,-0.02
10.3,-1.05,2.19,-0.12,0.05,-0.03
10.53,-1.12,2.23,-0.12,0.03,-0.02
10.37,-1.05,2.31,-0.11,0.02,-0.03
10.63,-1.15,2.27,-0.11,0.01,-0.02
10.35,-1.04,2.35,-0.15,-0.0,-0.02
10.19,-1.04,2.2,-0.12,-0.0,-0.01
10.45,-1.13,2.15,-0.13,0.0,-0.03
10.6,-1.16,2.26,-0.16,-0.0,-0.02
10.55,-1.13,2.36,-0.18,-0.01,-0.01
10.43,-1.05,2.25,-0.17,-0.0,-0.0
10.25,-1.03,2.2,-0.18,-0.02,0.0
10.54,-1.09,2.13,-0.2,-0.01,-0.01
10.49,-1.04,2.28,-0.21,-0.02,-0.01
10.36,-0.98,2.18,-0.2,-0.03,0.0
10.38,-1.08,2.17,-0.18,-0.01,-0.01
10.6,-1.08,2.28,-0.21,-0.0,-0.02
10.53,-1.05,2.36,-0.24,0.01,-0.03
10.36,-0.97,2.28,-0.24,0.02,-0.04
10.09,-0.99,2.09,-0.22,0.03,-0.03
10.29,-1.0,2.01,-0.18,0.02,-0.03
10.14,-0.94,2.15,-0.24,0.02,-0.08
10.3,-1.48,1.36,-0.31,-0.0,-0.09
11.32,-1.37,1.66,-0.29,0.02,0.02
10.47,-1.7,0.92,-0.33,-0.05,0.07
9.51,-1.54,0.77,-0.31,-0.12,0.07
10.08,-1.93,1.43,-0.5,0.08,0.03
10.09,-1.35,1.08,-0.6,0.03,0.06
