Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.43,-0.7,-0.35,0.12,-0.17,-0.03
10.54,-0.39,-0.24,0.13,-0.12,-0.02
10.62,-0.6,-0.31,0.09,-0.12,-0.03
10.36,-0.78,-0.39,0.09,-0.08,-0.07
10.38,-0.62,-0.52,0.11,-0.05,-0.08
10.31,-0.93,-0.68,0.12,0.0,-0.09
10.49,-1.11,-0.5,0.13,0.04,-0.1
10.59,-0.67,-0.54,0.13,0.0,-0.08
10.27,-0.54,-0.4,0.15,-0.03,-0.05
10.4,-0.6,-0.48,0.23,0.01,-0.02
10.41,-1.01,-0.53,0.12,0.05,-0.02
10.66,-0.82,-0.33,-0.03,0.12,-0.04
10.39,-0.65,-0.6,-0.1,0.04,-0.02
10.55,-0.77,-0.49,-0.13,0.06,-0.03
10.54,-0.66,-0.48,-0.11,0.0,-0.04
10.38,-0.73,-0.53,-0.11,0.01,-0.06
10.6,-1.21,-0.37,-0.21,0.01,-0.01
10.35,-0.07,-0.19,-0.26,-0.03,-0.05
10.11,-0.13,-0.39,-0.14,0.04,0.01
10.73,-0.73,-0.2,-0.11,0.11,0.05
10.54,-0.98,-0.29,-0.22,0.01,0.03
10.53,-0.82,-0.38,-0.35,0.05,0.03
10.59,-0.61,-0.34,-0.41,-0.0,0.03
10.41,-0.39,-0.54,-0.32,-0.01,-0.01
10.4,-0.46,-0.25,-0.16,-0.01,0.01
10.76,-0.49,-0.28,-0.08,-0.04,0.0
10.43,-0.86,-0.42,-0.04,-0.1,-0.02
10.36,-0.91,-0.34,-0.04,-0.05,-0.03
10.6,-1.3,-0.56,-0.11,-0.1,0.0
10.31,-0.53,-0.29,-0.21,-0.03,-0.03
10.29,-0.26,-0.41,-0.16,0.02,-0.0
10.39,-0.53,-0.38,-0.03,0.04,0.04
10.47,-0.48,-0.41,0.09,0.03,0.03
10.61,-0.65,-0.27,0.18,-0.01,0.02
10.57,-0.57,-0.53,0.16,-0.08,0.02
10.63,-1.09,-0.14,0.07,-0.05,-0.06
10.21,-0.99,-0.64,-0.0,-0.05,-0.08
10.43,-1.04,-0.49,-0.12,0.04,-0.05
10.61,-0.94,-0.34,-0.17,0.02,-0.03
10.3,-0.7,-0.5,-0.23,-0.03,0.02
10.3,-0.82,-0.56,-0.3,0.03,0.06
10.56,-0.87,-0.54,-0.39,0.05,0.09
10.44,-0.7,-0.63,-0.38,0.01,0.07
10.44,-0.62,-0.67,-0.37,0.04,0.05
10.48,-0.59,-0.62,-0.32,0.07,0.03
10.54,-0.61,-0.38,-0.21,0.09,-0.02
10.33,-0.55,-0.43,-0.12,0.1,0.01
10.57,-0.91,-0.26,-0.04,0.04,-0.04
10.58,-0.91,-0.33,-0.03,0.07,-0.07
10.41,-0.99,-0.12,-0.08,0.06,-0.08
10.44,-0.92,-0.47,-0.26,0.1,-0.04
11.1,-0.9,-0.46,-0.59,0.18,-0.0
10.77,-0.21,-0.74,-0.78,0.11,-0.04
9.93,0.12,-0.98,-0.7,-0.07,-0.13
9.59,0.42,-0.9,-0.49,0.04,-0.16
10.64,0.29,-0.62,-0.44,0.12,-0.17
10.78,0.43,0.01,-0.39,0.03,-0.28
10.2,0.78,-0.38,-0.33,0.08,-0.38
9.79,0.73,-0.79,-0.57,0.19,-0.39
9.71,0.92,-0.68,-0.78,0.38,-0.29
9.67,1.58,-0.64,-0.77,0.29,-0.13
9.87,2.69,-0.52,-0.3,0.27,-0.1
8.68,2.68,-0.25,0.11,0.39,-0.14
9.19,1.7,-0.22,0.1,0.41,-0.07
7.96,1.53,-0.68,-0.15,0.22,-0.05
7.97,2.1,-1.32,-0.31,0.02,0.12
7.35,1.69,-1.33,-0.5,-0.24,0.16
7.81,-0.34,-1.08,-1.06,-0.25,0.3
9.19,-0.2,0.87,-1.42,0.09,0.33
10.99,-0.79,0.65,-1.64,0.1,0.44
9.64,1.1,-0.39,-1.13,-0.25,0.66
5.63,0.01,3.36,0.13,0.82,1.3
2.08,-2.01,6.08,1.13,2.37,1.86
9.2,-8.51,26.32,-0.32,4.37,2.9
35.72,-22.92,10.38,2.62,4.37,1.75
6.01,0.35,1.65,1.01,2.08,1.67
7.05,-5.85,4.11,-0.71,3.53,1.93
10.28,1.06,7.98,0.37,2.81,1.51
1.95,-3.67,10.54,0.92,2.74,1.65
0.23,-3.93,10.88,-1.39,2.66,1.37
-2.02,-4.93,7.79,-2.02,1.15,1.13
1.72,0.14,9.07,-1.56,0.13,0.17
-8.57,-7.29,9.14,-0.26,-1.04,0.23
-2.76,-8.83,8.68,-3.38,0.75,0.56
-1.0,-7.45,8.7,-4.24,-0.83,0.68
-8.97,-8.5,8.91,-4.37,1.35,-0.1
-12.19,-21.79,-1.92,-4.37,1.48,-2.97
-8.2,-10.48,10.87,-4.37,4.37,0.18
18.92,5.86,5.03,-4.37,-2.46,0.35
-13.04,-11.92,-13.47,-2.57,-1.76,-1.34
-2.42,-3.96,-7.87,-3.42,1.64,0.61
3.73,-6.32,-5.43,-1.86,-1.22,-0.92
-3.6,-2.95,-7.75,-2.42,0.1,-0.66
1.81,-4.47,-9.45,-1.46,0.03,-0.27
0.31,-4.21,-8.74,-1.29,-0.35,-0.22
1.2,-1.66,-8.98,-0.93,0.14,-0.35
-2.21,-1.86,-10.02,-0.49,-0.11,-0.12
1.02,-2.89,-7.76,-0.54,0.08,0.0
-0.32,-2.78,-9.95,-0.52,0.17,-0.18
0.14,-2.86,-8.62,-0.32,-0.16,-0.28
0.06,-3.24,-8.55,-0.17,0.15,-0.17
0.65,-3.22,-8.99,-0.18,-0.02,-0.01
1.02,-2.87,-8.52,-0.21,0.02,-0.01
0.6,-3.83,-8.85,-0.23,-0.25,0.18
-0.34,-1.95,-8.98,-0.24,-0.1,-0.09
0.6,-2.32,-9.14,-0.1,0.07,-0.01
-0.3,-3.22,-9.02,0.05,0.0,0.06
0.91,-2.82,-8.56,-0.03,-0.03,0.03
0.66,-2.9,-9.05,0.13,-0.06,-0.15
0.0,-2.26,-9.58,0.28,-0.06,0.03
0.82,-3.07,-8.07,0.51,-0.22,0.16
0.1,-3.88,-8.72,0.46,-0.11,0.14
-0.89,-4.31,-7.84,0.31,-0.15,-0.05
-0.42,-4.39,-7.89,0.01,-0.21,0.02
-0.58,-3.77,-8.84,0.22,-0.15,0.04
0.34,-4.13,-8.92,0.25,-0.42,0.32
-0.24,-3.81,-7.71,0.37,-0.27,0.25
-1.7,-5.08,-7.81,0.21,-0.17,0.2
-1.18,-5.37,-7.65,0.06,0.24,0.02
-2.23,-7.1,-7.34,-0.16,0.4,-0.18
-1.75,-4.63,-6.79,-0.24,0.69,-0.17
-2.11,-6.45,-7.24,-0.72,1.03,-0.02
-0.51,-3.73,-8.86,-0.75,1.14,0.03
0.64,-3.9,-9.76,-0.55,1.51,-0.19
1.89,-2.68,-8.66,-0.21,1.52,-0.21
1.7,-2.96,-9.88,0.1,1.63,-0.32
3.29,-3.27,-8.06,0.3,1.81,-0.29
3.81,-3.48,-7.0,0.41,1.92,-0.48
4.79,-4.06,-6.67,0.51,1.39,-0.22
6.46,-4.53,-5.85,0.25,1.65,-0.18
