Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.0,-3.24,-3.61,-0.13,0.0,-0.02
8.98,-3.23,-3.62,-0.13,-0.01,-0.02
9.04,-3.3,-3.58,-0.13,-0.01,-0.01
8.91,-3.28,-3.58,-0.13,-0.01,0.0
8.94,-3.24,-3.6,-0.13,-0.02,0.0
8.94,-3.31,-3.69,-0.12,0.0,-0.0
8.92,-3.31,-3.67,-0.13,0.01,-0.01
8.92,-3.29,-3.7,-0.12,0.0,-0.01
8.93,-3.32,-3.68,-0.11,-0.0,-0.01
8.9,-3.32,-3.68,-0.1,0.0,-0.02
8.94,-3.35,-3.65,-0.1,0.0,-0.01
8.95,-3.32,-3.66,-0.1,-0.01,-0.02
8.96,-3.34,-3.66,-0.1,-0.01,-0.02
8.89,-3.3,-3.69,-0.1,-0.01,-0.02
8.91,-3.35,-3.62,-0.11,-0.01,-0.01
9.02,-3.43,-3.75,-0.13,-0.06,-0.01
8.98,-3.32,-3.67,-0.14,-0.07,0.0
8.97,-3.5,-3.77,-0.22,-0.22,0.06
8.63,-3.31,-3.91,-0.18,-0.16,0.03
8.71,-3.28,-3.84,-0.13,-0.08,0.0
8.76,-3.28,-3.86,-0.1,-0.03,-0.01
8.72,-3.37,-3.94,-0.09,0.0,-0.01
8.71,-3.4,-3.92,-0.12,-0.01,-0.02
8.88,-3.45,-3.98,-0.14,0.01,-0.01
8.7,-3.25,-3.9,-0.14,-0.01,-0.01
8.74,-3.32,-3.99,-0.13,0.01,-0.01
8.8,-3.39,-3.9,-0.14,0.01,-0.01
8.76,-3.34,-3.94,-0.18,-0.0,0.01
8.74,-3.32,-4.0,-0.19,0.01,0.01
8.77,-3.26,-3.98,-0.17,0.04,0.0
8.81,-3.28,-3.94,-0.15,-0.01,-0.01
8.82,-3.31,-3.91,-0.15,-0.02,-0.0
8.77,-3.29,-3.95,-0.14,-0.04,-0.0
8.78,-3.28,-4.0,-0.13,-0.05,0.0
8.66,-3.34,-4.02,-0.12,0.0,-0.01
8.71,-3.28,-3.94,-0.11,-0.01,-0.02
8.8,-3.32,-3.98,-0.1,0.0,-0.04
8.79,-3.3,-3.99,-0.1,0.03,-0.05
8.82,-3.34,-3.96,-0.11,-0.02,-0.04
8.74,-3.23,-3.91,-0.1,-0.01,-0.03
8.74,-3.35,-3.99,-0.1,-0.02,-0.03
8.68,-3.36,-3.96,-0.11,-0.0,-0.03
8.73,-3.31,-4.0,-0.12,0.01,-0.02
8.86,-3.3,-4.02,-0.13,0.03,-0.03
8.74,-3.28,-3.98,-0.14,0.04,-0.02
8.79,-3.22,-3.97,-0.15,0.02,0.0
8.79,-3.21,-3.94,-0.15,0.03,0.01
8.85,-3.22,-3.87,-0.16,0.05,0.01
8.82,-3.18,-3.89,-0.15,0.08,-0.0
8.87,-3.12,-3.88,-0.14,0.08,-0.01
9.0,-3.17,-3.79,-0.13,0.07,-0.01
8.93,-3.19,-3.77,-0.14,0.03,-0.0
8.94,-3.13,-3.8,-0.13,0.03,-0.0
9.03,-3.15,-3.81,-0.12,-0.0,-0.0
8.92,-3.19,-3.74,-0.1,0.01,-0.01
8.94,-3.22,-3.75,-0.1,-0.02,-0.01
8.83,-3.2,-3.76,-0.08,-0.01,-0.01
8.83,-3.32,-3.84,-0.08,-0.01,-0.02
8.91,-3.31,-3.77,-0.09,0.01,-0.02
8.96,-3.3,-3.85,-0.09,-0.01,-0.02
8.83,-3.26,-3.81,-0.09,-0.03,-0.01
8.83,-3.34,-3.79,-0.09,-0.02,-0.01
8.79,-3.37,-3.8,-0.09,-0.03,-0.0
8.74,-3.31,-3.9,-0.09,-0.02,-0.01
8.91,-3.61,-3.85,-0.11,0.01,0.0
8.47,-3.72,-4.5,-0.1,-0.13,0.05
7.59,-3.33,-4.82,0.07,-0.17,-0.09
7.32,-3.58,-4.81,0.18,-0.08,-0.17
8.39,-4.7,-3.76,-0.05,0.32,-0.14
9.27,-3.7,-3.98,-0.47,0.2,0.01
9.28,-2.15,-4.51,-0.41,0.21,-0.0
8.91,-3.29,-4.45,-0.54,0.11,0.03
8.08,-3.47,-4.09,-0.6,0.22,0.04
7.81,-3.56,-4.46,-0.57,0.42,-0.08
7.69,-3.58,-4.69,-0.65,0.48,-0.21
7.69,-3.49,-4.33,-0.68,0.51,-0.18
7.46,-3.65,-4.02,-0.74,0.56,-0.06
7.98,-2.7,-4.07,-0.7,0.71,-0.04
8.15,-1.22,-2.86,-0.58,0.41,-0.24
11.73,-2.02,-5.32,-0.1,0.58,0.18
12.96,-1.03,-5.57,0.05,0.04,-0.07
10.07,0.13,-1.22,0.53,-0.25,-0.1
6.42,-2.51,1.51,0.29,0.33,-0.38
7.21,-2.94,-2.32,0.14,0.63,-0.16
8.03,-1.84,-3.88,0.26,0.14,0.01
6.38,-2.05,-2.83,0.22,0.2,0.07
7.67,-2.47,-3.85,0.6,0.59,0.03
8.11,-4.21,-2.41,0.41,-0.01,0.24
8.87,-5.61,-1.89,0.34,0.55,0.35
6.16,-0.34,-2.2,0.56,-0.01,0.42
6.86,-0.56,3.22,1.23,0.24,0.12
