Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.79,-0.97,4.62,-0.11,0.04,-0.02
9.78,-1.02,4.54,-0.09,0.04,0.01
9.87,-0.97,4.61,-0.09,0.05,-0.0
9.86,-1.01,4.75,-0.1,0.02,0.02
9.79,-1.02,4.69,-0.1,-0.03,0.01
9.71,-1.06,4.66,-0.11,0.0,-0.01
9.82,-1.04,4.67,-0.12,0.01,-0.02
9.73,-1.03,4.66,-0.12,0.01,-0.02
9.85,-1.01,4.66,-0.12,0.02,-0.02
9.78,-1.1,4.66,-0.13,-0.01,-0.01
9.77,-1.06,4.69,-0.14,0.01,-0.02
9.82,-1.04,4.67,-0.15,-0.01,-0.02
9.67,-1.07,4.74,-0.16,0.02,-0.02
9.8,-1.04,4.69,-0.17,0.02,-0.03
9.77,-1.02,4.69,-0.16,0.01,-0.02
9.86,-1.05,4.65,-0.13,0.02,-0.02
9.79,-1.03,4.69,-0.12,0.02,-0.01
9.78,-1.03,4.64,-0.12,0.01,0.0
9.81,-0.99,4.75,-0.11,0.02,-0.01
9.73,-0.97,4.77,-0.1,0.02,-0.0
9.78,-1.02,4.76,-0.1,0.0,-0.0
9.72,-1.02,4.81,-0.1,0.01,-0.01
9.78,-1.05,4.81,-0.11,0.0,-0.01
9.79,-1.01,4.7,-0.11,-0.02,-0.02
9.71,-1.02,4.76,-0.12,0.02,-0.01
9.8,-1.04,4.77,-0.13,-0.01,-0.01
9.77,-1.05,4.74,-0.13,0.01,-0.02
9.75,-1.07,4.79,-0.13,0.01,-0.02
9.74,-1.04,4.73,-0.13,0.02,-0.02
9.77,-1.09,4.75,-0.13,0.0,-0.01
9.78,-1.1,4.81,-0.13,0.01,-0.02
9.74,-1.07,4.77,-0.15,0.01,-0.02
9.77,-1.04,4.84,-0.15,0.0,-0.02
9.73,-1.07,4.75,-0.15,0.0,-0.01
9.73,-1.06,4.81,-0.14,0.07,-0.04
10.05,-1.25,4.5,-0.17,0.03,-0.11
9.84,-0.54,4.47,-0.19,0.17,-0.15
10.1,-1.05,3.86,-0.29,-0.09,-0.03
9.5,-1.18,3.9,-0.3,-0.01,-0.06
9.51,-0.91,3.9,-0.32,0.02,-0.05
9.11,-1.37,3.66,-0.37,0.09,-0.15
9.3,-1.85,3.15,-0.51,-0.09,-0.28
9.08,-1.61,3.28,-0.58,0.07,-0.26
9.03,-1.05,3.15,-0.76,-0.12,-0.17
7.91,-0.94,2.26,-0.74,0.17,-0.16
8.74,-1.81,2.48,-0.78,-0.06,-0.23
8.49,-2.22,2.93,-0.81,0.44,-0.32
10.41,-4.18,5.32,-1.51,0.25,-0.34
7.51,-0.02,6.29,-2.39,0.84,-0.9
3.8,1.14,4.48,-1.79,0.25,-1.63
4.36,5.54,8.13,-1.97,0.89,-1.4
7.89,3.65,12.53,-4.37,2.42,-1.22
9.84,1.02,10.27,-3.81,0.36,-1.28
5.82,2.66,7.69,-2.51,1.61,-0.65
39.34,-1.43,16.15,0.24,4.37,-1.2
1.71,1.96,-4.55,2.67,1.61,-0.2
12.19,-6.03,5.29,-4.27,3.06,-0.25
6.93,3.01,1.04,-1.92,0.21,-0.5
4.18,-7.38,6.18,-3.13,0.45,0.1
9.44,-5.59,7.91,-2.12,-1.22,-0.6
3.65,-8.74,3.81,-3.24,-1.84,0.13
6.64,-4.0,1.89,-3.62,-1.54,-0.42
23.22,-50.41,8.85,-4.37,-4.37,2.25
8.89,16.43,-16.53,0.61,-2.21,1.6
-1.46,-16.34,0.6,-1.66,-1.55,2.2
12.06,-4.74,-2.61,-2.52,-1.33,0.27
-0.54,-6.15,-2.99,-2.25,-3.68,1.03
2.78,-9.16,-2.41,-1.4,-1.87,1.17
-4.33,-11.59,-9.55,-1.71,-1.98,1.46
-1.74,-13.38,-0.47,-2.22,-1.35,0.57
-1.17,-3.15,-5.45,-2.0,0.23,-1.62
1.35,-8.77,-8.08,-2.8,0.32,-0.27
-0.85,-3.65,-5.67,-2.08,0.27,-0.41
2.57,-0.48,-11.99,-1.28,0.6,-0.7
3.1,-1.16,-9.31,-0.25,-0.04,0.03
1.62,-2.83,-8.73,0.22,-0.1,0.02
1.94,-2.3,-9.28,-0.22,0.12,-0.16
2.53,-3.11,-8.95,0.1,-0.15,-0.08
2.57,-3.79,-8.71,0.48,-0.04,-0.12
2.59,-5.1,-7.64,0.56,-0.09,-0.03
2.16,-6.31,-7.02,0.24,-0.03,0.11
2.09,-6.91,-6.84,-0.05,-0.04,0.0
2.49,-5.92,-7.04,-0.19,0.08,-0.04
2.58,-5.39,-7.49,-0.23,0.14,-0.05
2.4,-4.82,-7.79,-0.24,-0.01,-0.03
2.52,-5.06,-7.61,-0.27,0.03,-0.01
2.21,-4.8,-8.12,-0.14,-0.0,-0.08
2.41,-4.71,-7.93,-0.27,-0.08,-0.01
1.82,-5.06,-8.02,0.01,0.06,-0.05
2.33,-4.61,-8.12,-0.11,0.03,-0.0
2.32,-4.81,-7.94,-0.1,0.02,-0.0
2.3,-5.03,-7.8,-0.05,-0.02,-0.02
2.48,-5.18,-7.82,-0.07,-0.02,-0.03
2.46,-5.16,-7.49,-0.12,-0.04,-0.01
2.3,-5.25,-7.75,-0.13,-0.03,-0.01
2.27,-5.06,-7.83,-0.15,-0.01,-0.01
2.25,-4.97,-7.87,-0.15,0.02,-0.01
2.29,-4.94,-7.88,-0.14,0.02,-0.02
2.34,-4.92,-7.85,-0.13,0.01,-0.01
2.39,-4.96,-7.83,-0.11,0.02,-0.01
2.42,-5.0,-7.81,-0.1,0.01,-0.01
2.4,-5.04,-7.77,-0.1,-0.01,-0.01
2.33,-5.1,-7.75,-0.1,-0.01,-0.01
2.39,-5.07,-7.77,-0.11,0.0,-0.01
2.38,-5.04,-7.68,-0.11,-0.03,0.0
2.26,-5.11,-7.79,-0.12,-0.0,-0.01
2.33,-5.04,-7.79,-0.12,-0.01,-0.01
2.33,-5.04,-7.79,-0.12,0.0,-0.01
2.33,-5.05,-7.74,-0.11,-0.0,-0.01
2.4,-5.07,-7.75,-0.11,-0.01,-0.01
2.34,-5.07,-7.7,-0.11,-0.02,-0.0
2.29,-5.08,-7.76,-0.12,-0.01,-0.01
