Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.38,-4.64,0.43,-0.32,0.05,0.03
9.27,-4.74,0.38,-0.22,0.03,-0.01
9.49,-4.84,0.42,-0.18,0.04,-0.01
9.47,-4.76,0.31,-0.17,-0.05,-0.01
9.35,-4.81,0.26,-0.16,-0.06,-0.02
9.39,-4.81,-0.06,-0.15,-0.05,-0.04
9.45,-4.91,-0.04,-0.15,-0.15,-0.04
9.3,-4.73,0.34,-0.15,-0.1,-0.05
9.33,-4.74,-0.2,-0.12,-0.08,-0.06
9.32,-4.79,-0.04,-0.1,-0.06,-0.06
9.23,-4.78,-0.06,-0.11,0.03,-0.04
9.36,-4.78,-0.07,-0.14,0.01,-0.04
9.45,-4.92,-0.06,-0.2,0.01,-0.03
10.29,-5.11,-1.66,-0.3,-0.25,0.02
8.79,-4.15,2.47,-0.56,-0.83,0.09
9.44,-4.96,-2.34,-0.21,0.01,-0.01
8.59,-4.25,-0.38,-0.25,-0.14,-0.01
9.64,-4.78,-0.48,-0.12,0.07,-0.06
9.19,-4.55,-0.43,-0.05,0.1,-0.12
9.08,-4.82,-2.47,-0.02,0.08,-0.11
9.51,-4.89,0.52,-0.16,-0.25,-0.01
9.17,-4.51,-1.42,-0.04,0.12,-0.12
8.81,-4.64,-1.24,-0.08,0.02,-0.09
10.32,-4.93,-0.75,-0.22,-0.11,0.06
8.63,-4.37,-0.36,-0.13,-0.01,0.06
9.52,-4.91,-0.33,-0.06,-0.01,-0.02
8.79,-4.72,-1.36,-0.15,0.09,-0.02
10.0,-4.46,0.74,-0.24,-0.21,0.07
9.2,-4.55,-0.46,-0.08,0.2,-0.02
8.98,-4.24,-0.86,-0.04,0.15,-0.07
9.35,-5.33,-1.79,0.09,0.26,-0.09
9.58,-4.91,0.48,-0.38,-0.3,0.07
9.27,-4.52,-0.63,-0.2,0.21,-0.0
9.26,-4.46,-0.66,-0.17,0.12,0.02
9.18,-4.46,-0.8,-0.07,0.24,0.05
9.23,-4.83,-0.3,-0.14,0.22,0.07
9.12,-4.42,-0.6,0.07,0.46,-0.06
9.54,-4.88,-1.3,0.17,0.31,-0.1
9.04,-5.63,-1.27,-0.11,-0.08,0.07
8.79,-5.03,-1.29,-0.04,0.09,-0.1
8.74,-4.79,-1.28,-0.12,0.05,-0.09
8.43,-5.05,-0.84,-0.17,0.3,-0.09
9.25,-5.51,-0.88,-0.39,0.23,-0.09
8.69,-5.57,-1.11,-0.5,0.32,-0.04
10.26,-5.17,-1.41,-0.42,0.01,0.15
8.9,-3.77,-0.28,0.08,-0.06,0.04
13.3,-5.37,-0.27,0.54,-0.23,-0.38
7.09,-2.26,0.24,0.74,-0.47,-0.1
9.66,-4.83,-0.56,0.6,0.23,-0.42
8.91,-2.91,-0.77,0.43,-0.22,-0.35
9.77,-3.37,-1.01,0.46,-0.02,-0.18
9.19,-4.33,-2.03,0.24,-0.02,0.0
10.06,-5.4,-2.36,0.31,0.27,0.09
10.35,-5.06,-2.35,-0.15,-0.5,-0.09
13.99,-4.34,-1.85,0.18,0.12,-0.41
8.45,-0.94,6.68,-0.33,-0.47,-0.25
12.57,-5.29,0.85,0.12,0.77,-0.42
10.81,-3.81,0.07,-0.57,-0.55,0.43
6.46,-3.32,-0.03,-0.34,-0.02,0.67
6.7,-3.96,0.1,-0.35,0.38,0.45
7.7,-3.7,-0.41,-0.61,-0.24,0.26
7.5,-3.9,-0.88,-0.12,0.17,-0.16
11.48,-7.96,-1.43,-0.15,0.09,0.04
9.93,-6.72,-2.02,-0.87,-0.37,0.1
15.44,-4.18,0.35,-0.09,0.28,0.3
7.58,-3.04,4.23,-0.62,-0.94,0.32
11.14,-3.22,1.17,1.26,0.64,0.13
10.8,-7.9,0.11,0.18,-0.11,-0.21
5.72,-3.17,-0.75,0.12,-0.23,-0.67
6.14,-1.02,-0.15,0.51,0.56,-0.59
7.02,-2.15,-0.38,0.88,0.3,-0.37
7.93,-3.4,0.35,0.75,0.01,-0.27
9.94,-5.08,-1.12,0.11,-0.24,-0.14
10.41,-3.04,-3.38,0.07,-0.18,-0.46
14.64,-2.06,0.84,1.89,1.77,-1.01
12.39,-6.99,4.31,1.01,0.62,-0.61
5.9,1.11,3.81,1.06,1.2,-1.33
17.88,-2.73,2.03,2.0,2.22,-0.96
12.9,-7.39,1.13,0.69,-0.07,0.15
2.96,0.4,2.94,0.19,1.04,0.88
10.97,-6.56,2.32,-0.25,0.59,0.18
-3.27,-1.47,-0.38,0.13,-1.07,-0.71
4.75,3.94,2.31,1.39,-0.13,-0.19
-2.22,-1.7,10.66,1.94,-2.07,-0.08
9.13,7.52,1.01,-0.57,2.87,2.79
11.68,-1.58,2.98,-0.74,0.14,-0.23
15.57,1.32,9.16,0.59,1.0,-0.84
16.77,-3.72,10.11,1.28,-1.11,-0.94
5.13,-0.08,10.6,1.36,-0.72,-0.63
12.95,-0.33,6.61,3.27,0.73,-0.92
6.2,2.54,4.58,2.4,0.14,-0.67
5.69,5.42,12.9,1.06,-0.38,-0.13
7.26,12.03,3.35,1.7,-0.46,0.48
10.05,11.55,12.05,1.2,-0.44,-0.98
11.44,7.78,8.01,1.83,-0.56,-0.86
6.73,4.6,6.55,1.62,-0.89,-0.8
7.41,2.89,2.67,2.36,-1.52,-1.27
11.95,10.99,-4.13,0.76,-1.82,-3.62
7.57,10.04,-3.93,0.87,-0.39,-1.26
3.54,4.47,-2.71,1.11,-1.31,-2.14
4.34,10.14,-4.27,0.6,-1.14,-1.33
2.53,7.65,-2.67,0.4,-1.24,-0.6
1.99,8.87,-2.09,0.7,-0.82,-0.8
5.17,8.2,-2.24,0.63,-0.54,-0.59
3.66,8.45,-3.38,0.44,-0.66,-0.4
4.97,7.44,-3.01,0.26,-0.47,-0.26
3.76,8.31,-3.75,0.22,-0.4,-0.17
3.91,6.94,-4.16,0.14,-0.32,-0.19
2.53,7.62,-4.74,-0.11,-0.24,-0.09
2.95,8.41,-4.39,-0.1,-0.24,-0.07
2.5,7.93,-4.32,-0.15,-0.13,-0.03
3.03,8.31,-3.97,-0.14,-0.04,0.01
2.99,7.97,-4.02,-0.14,-0.03,0.09
4.0,7.56,-3.86,-0.11,-0.07,0.06
2.94,7.99,-3.97,-0.23,-0.21,0.16
3.73,7.75,-4.01,-0.16,0.08,0.09
3.26,7.88,-4.03,-0.3,0.02,0.17
3.58,7.54,-4.02,-0.32,0.06,0.14
3.73,8.03,-3.7,-0.31,0.04,0.14
3.68,8.1,-3.59,-0.25,0.04,0.08
4.03,8.02,-3.57,-0.22,0.02,0.06
4.02,8.13,-3.36,-0.19,0.03,0.06
3.87,7.94,-3.51,-0.15,0.04,-0.0
4.0,7.94,-3.59,-0.14,-0.0,-0.01
3.8,8.12,-3.56,-0.11,0.03,-0.03
3.78,8.02,-3.48,-0.1,0.01,-0.01
3.82,8.02,-3.6,-0.09,-0.01,-0.04
4.0,7.9,-3.54,-0.07,-0.02,-0.04
3.54,8.11,-3.59,-0.1,-0.03,-0.04
4.05,7.84,-3.7,-0.11,-0.04,-0.02
3.6,8.1,-3.56,-0.1,0.0,-0.02
3.73,8.01,-3.58,-0.13,-0.03,-0.02
3.69,7.92,-3.72,-0.12,0.01,-0.0
3.9,7.96,-3.6,-0.15,-0.01,0.01
3.57,7.97,-3.68,-0.17,0.06,0.01
4.03,8.03,-3.59,-0.14,-0.0,0.02
3.63,8.1,-3.47,-0.15,0.07,0.01
3.9,7.87,-3.64,-0.16,0.03,0.02
3.94,8.03,-3.54,-0.16,0.03,0.02
3.84,7.98,-3.48,-0.18,0.05,0.02
3.93,8.06,-3.49,-0.17,0.03,0.02
4.01,7.77,-3.56,-0.19,0.08,0.01
3.76,8.09,-3.48,-0.31,0.08,-0.02
3.89,8.0,-3.62,-0.3,0.09,0.04
3.75,8.24,-3.1,-0.45,0.15,0.13
3.9,8.31,-3.26,-0.5,0.36,0.24
