Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.3,-0.49,0.28,-0.56,-0.03,-0.01
10.65,-0.17,0.09,-0.54,-0.01,-0.01
10.56,-0.33,0.13,-0.51,0.02,0.03
10.52,-0.17,0.27,-0.46,0.1,0.07
10.37,-0.54,0.27,-0.44,0.26,0.1
10.99,-0.82,0.17,-0.47,0.31,0.21
10.35,-1.02,-0.24,-0.49,0.14,0.19
10.52,-1.38,-0.17,-0.41,0.18,0.11
10.56,-1.13,-0.41,-0.33,-0.01,-0.02
10.74,-0.82,0.79,-0.23,0.19,-0.08
12.12,-0.4,2.14,-0.33,0.33,0.21
9.36,0.45,0.86,0.07,-0.36,0.01
9.8,-0.39,0.67,0.4,0.03,0.1
11.65,-0.7,1.2,0.37,-0.11,0.14
10.14,-0.82,0.51,0.37,-0.46,0.06
8.56,-1.49,0.78,0.27,-0.28,-0.14
12.15,-1.87,2.58,-0.24,0.51,-0.12
11.78,-0.34,0.95,-0.54,-0.43,0.19
8.83,-0.15,-0.82,-0.03,-0.55,-0.02
10.05,-1.49,0.31,0.1,0.1,-0.0
11.52,-1.06,1.13,-0.22,0.06,0.03
10.28,-1.01,0.35,-0.24,-0.19,0.06
10.12,-0.95,0.3,-0.17,0.01,-0.0
10.77,-0.94,0.17,-0.16,-0.03,-0.01
10.4,-1.05,0.26,-0.22,-0.03,0.05
10.47,-0.89,0.2,-0.18,0.01,0.04
10.52,-0.88,0.15,-0.09,0.01,0.01
10.53,-1.04,0.12,-0.04,-0.01,-0.01
10.45,-1.06,0.33,-0.04,0.01,-0.0
10.57,-1.08,0.23,-0.04,0.01,-0.02
10.4,-1.03,0.21,-0.05,0.02,-0.0
10.49,-1.22,0.45,-0.11,0.09,0.01
10.52,-1.1,0.64,-0.17,0.07,-0.0
10.48,-1.17,0.45,-0.17,0.06,-0.01
10.56,-1.12,0.5,-0.2,0.07,-0.01
10.48,-1.06,0.53,-0.16,0.05,-0.0
10.56,-1.12,0.47,-0.13,0.03,-0.0
10.59,-1.11,0.56,-0.11,0.01,-0.01
10.48,-1.13,0.53,-0.08,-0.01,0.0
10.57,-1.12,0.49,-0.02,-0.04,-0.02
10.53,-1.19,0.47,-0.03,-0.03,-0.01
10.44,-1.2,0.46,-0.03,-0.05,-0.01
10.56,-1.2,0.41,-0.03,-0.04,-0.01
10.44,-1.35,0.44,-0.08,-0.03,-0.01
10.49,-1.31,0.43,-0.11,-0.04,0.0
10.37,-1.49,0.45,-0.14,0.03,0.02
10.45,-1.24,0.43,-0.23,0.03,0.02
10.33,-1.31,0.31,-0.22,0.08,0.03
10.21,-1.49,0.45,-0.21,0.13,0.07
10.72,-1.88,0.78,-0.28,0.39,0.11
10.35,-0.92,1.81,-0.4,0.55,0.0
9.38,-2.18,-0.14,-0.83,0.37,-0.04
9.91,-1.06,-0.37,-1.08,0.82,-0.09
10.57,0.27,-1.99,-0.91,0.64,-0.17
10.92,-1.57,-1.14,-0.85,0.4,-0.16
9.5,-1.56,-0.44,-1.14,-0.05,-0.37
9.08,-0.11,1.28,-1.23,0.14,-0.25
8.21,-0.58,0.66,-1.2,-0.37,0.19
9.4,0.52,-0.61,-1.26,0.14,-0.06
10.56,0.07,1.8,-1.03,0.28,-0.19
10.22,0.13,2.4,-1.64,-0.17,-0.41
7.33,1.28,1.89,-2.16,0.24,-0.45
5.85,1.11,3.02,-3.05,0.73,-0.49
6.07,3.03,4.19,-3.59,1.5,-0.45
5.69,-0.39,4.12,-3.99,1.88,-0.32
