Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.43,-5.32,-1.04,-0.12,0.02,0.0
9.33,-4.82,-0.97,-0.2,0.11,-0.02
9.43,-4.64,-1.09,-0.24,0.08,0.04
9.29,-4.66,-1.04,-0.24,0.05,0.02
9.15,-4.74,-0.9,-0.3,0.03,0.01
9.23,-4.62,-0.89,-0.33,0.09,0.06
9.31,-4.75,-0.89,-0.34,0.11,0.05
9.25,-4.73,-0.96,-0.35,0.11,0.06
9.3,-4.77,-1.06,-0.35,0.1,0.07
9.26,-4.65,-1.08,-0.31,0.11,0.06
9.28,-4.83,-1.11,-0.34,0.06,0.05
9.22,-4.69,-1.2,-0.37,0.02,0.03
9.1,-4.79,-1.31,-0.37,0.07,0.04
9.19,-4.62,-1.3,-0.37,0.1,0.04
9.22,-4.6,-1.15,-0.37,0.11,0.05
9.28,-4.56,-1.13,-0.37,0.1,0.08
9.21,-4.33,-1.14,-0.35,0.08,0.11
9.22,-3.45,-1.02,-0.2,0.03,0.19
9.49,-4.0,-1.22,-0.02,0.13,0.34
9.67,-5.07,-0.76,-0.31,0.25,0.32
8.8,-4.07,0.11,-0.52,0.26,0.34
8.41,-3.66,1.52,-0.58,0.82,0.33
7.18,-3.2,2.12,-0.81,1.14,0.32
6.32,-1.53,1.47,-0.77,1.21,0.35
5.75,-2.43,1.67,-0.56,1.09,0.52
5.53,-1.99,0.32,-0.49,0.55,0.58
3.58,-2.33,0.68,-0.21,0.06,0.32
5.55,-3.12,0.09,-0.03,0.49,0.19
9.15,-1.65,-2.25,-0.28,-0.46,-0.01
10.12,2.14,-2.49,0.28,-0.9,0.75
12.71,-9.16,0.32,1.34,-0.28,1.0
13.52,-12.13,1.39,-0.26,-1.76,1.75
12.64,-11.08,-0.76,-1.75,-1.16,1.84
14.94,-17.7,0.88,-2.2,0.31,1.56
11.76,-9.56,4.02,-0.09,-1.36,4.37
5.03,-4.56,2.85,-0.2,-0.75,3.0
8.98,-14.37,14.52,-2.57,1.02,3.4
-1.07,2.77,-6.71,-1.97,-3.21,4.37
-8.32,-8.22,3.89,-2.02,-1.14,4.02
-39.15,-12.48,-17.31,-2.19,0.2,-2.09
-3.56,7.58,-4.08,-3.1,0.72,1.77
-5.67,-10.75,-5.42,-1.55,-1.31,1.02
-5.2,2.95,-7.83,-2.48,-0.87,1.38
-6.13,-2.96,-5.68,-0.86,-0.54,0.74
-5.74,-1.31,-6.86,-1.49,-0.26,0.59
-5.25,0.49,-7.13,-1.41,-0.15,0.3
-6.12,-2.25,-5.66,-1.45,0.21,0.14
-5.57,-0.33,-7.09,-1.61,0.32,0.12
-5.48,-0.11,-6.61,-1.25,0.44,-0.04
-5.75,-0.89,-6.02,-0.92,0.38,-0.13
-5.6,0.77,-7.9,-0.48,0.43,0.03
-5.14,-0.63,-7.52,-0.28,0.22,0.07
-4.97,-0.42,-7.26,-0.09,0.29,0.14
-4.53,-0.47,-7.54,0.12,0.57,0.14
-4.15,-0.5,-7.89,0.39,0.85,0.07
-3.68,-0.67,-7.84,0.78,0.95,-0.07
-4.04,-0.88,-8.13,1.09,1.13,-0.18
-4.01,-1.0,-8.97,1.59,0.84,-0.22
-2.66,-2.11,-9.74,1.45,0.44,-0.14
-1.31,-2.62,-8.15,1.53,-0.46,0.22
-2.36,-3.77,-8.55,0.65,-0.5,-0.08
-2.21,-3.15,-8.12,0.53,-0.93,-0.15
-2.28,-4.69,-7.23,0.65,-0.97,-0.4
-3.03,-5.26,-6.34,0.74,-0.72,-0.46
-3.63,-6.54,-6.02,0.77,-0.7,-0.39
-3.73,-6.68,-5.06,0.74,-0.61,-0.36
-4.26,-7.1,-4.68,0.73,-0.52,-0.42
-3.94,-6.26,-4.08,0.44,-0.37,-0.25
-3.84,-7.68,-4.07,0.4,-0.35,-0.19
-4.43,-6.59,-5.34,0.28,-0.22,-0.09
-4.4,-6.78,-4.76,0.42,-0.31,-0.23
-3.95,-7.01,-4.24,0.29,-0.25,-0.21
-4.01,-7.22,-3.89,0.11,-0.23,-0.14
-4.02,-7.26,-3.59,-0.07,0.11,0.01
-4.2,-7.59,-3.95,-0.14,0.06,0.01
-4.55,-7.37,-4.15,-0.14,-0.08,-0.09
-4.31,-7.16,-4.1,-0.11,-0.01,-0.12
-4.29,-7.26,-4.03,-0.09,-0.03,-0.14
-3.91,-7.57,-3.95,-0.07,0.11,-0.11
-4.01,-7.64,-3.91,-0.11,0.08,-0.08
-3.77,-7.21,-4.13,-0.08,0.02,0.02
-3.96,-7.45,-4.07,-0.09,0.09,0.05
-3.78,-7.16,-4.35,-0.1,0.11,0.02
-3.94,-7.46,-4.13,-0.12,0.07,0.02
