Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.44,-1.76,0.68,-0.12,0.01,-0.01
10.36,-1.81,0.63,-0.12,0.02,-0.01
10.42,-1.75,0.57,-0.13,0.02,-0.01
10.49,-1.76,0.64,-0.13,0.03,-0.02
10.42,-1.75,0.6,-0.13,0.01,-0.01
10.36,-1.81,0.67,-0.14,0.01,-0.01
10.41,-1.77,0.68,-0.13,0.02,-0.02
10.45,-1.78,0.71,-0.11,0.0,-0.01
10.39,-1.81,0.7,-0.1,0.02,-0.02
10.47,-1.82,0.71,-0.1,0.01,-0.01
10.38,-1.84,0.72,-0.11,-0.0,-0.0
10.43,-1.76,0.73,-0.11,-0.0,-0.0
10.44,-1.71,0.75,-0.11,-0.0,-0.01
10.41,-1.73,0.74,-0.1,-0.01,-0.01
10.41,-1.7,0.69,-0.1,-0.0,-0.02
10.41,-1.79,0.73,-0.1,-0.01,-0.02
10.43,-1.79,0.75,-0.09,-0.0,-0.03
10.43,-1.84,0.77,-0.1,-0.02,-0.02
10.37,-1.8,0.73,-0.1,-0.01,-0.02
10.41,-1.81,0.75,-0.1,0.01,-0.02
10.44,-1.78,0.74,-0.1,0.02,-0.01
10.42,-1.78,0.68,-0.11,0.02,-0.02
10.46,-1.71,0.71,-0.12,0.0,-0.02
10.43,-1.72,0.78,-0.12,-0.0,-0.02
10.46,-1.79,0.8,-0.14,-0.01,-0.03
10.73,-1.76,0.85,-0.13,-0.07,-0.08
10.47,-1.38,0.69,-0.1,-0.1,-0.11
10.29,-1.35,0.67,-0.04,-0.08,-0.16
9.85,-0.72,0.64,0.07,0.11,-0.13
9.3,0.22,-0.13,0.32,0.32,0.07
11.03,-0.5,-1.07,0.22,0.3,0.3
10.72,-0.39,-0.18,-0.02,0.08,0.33
10.41,1.26,0.01,0.09,0.12,0.36
13.11,0.7,0.09,0.1,0.3,0.46
13.13,-1.87,1.91,-0.25,0.1,0.82
7.54,-1.49,1.62,-0.38,0.78,1.14
11.49,-3.71,1.33,0.15,0.68,1.18
10.01,-4.91,2.2,0.41,0.07,1.11
9.38,-5.53,2.6,0.06,0.38,1.0
8.0,-4.42,2.48,-0.32,0.4,1.01
8.03,-3.68,2.51,-0.29,0.46,0.91
8.29,-4.24,2.26,-0.1,0.33,0.78
8.25,-4.01,2.38,-0.01,0.22,0.72
8.08,-4.37,3.02,0.05,0.21,0.69
8.12,-3.04,3.3,0.2,0.2,0.66
6.89,-2.07,4.85,0.3,0.31,0.32
9.28,-1.46,5.18,0.61,0.14,0.1
8.78,-3.49,4.81,1.03,-0.89,-0.23
8.31,-6.0,-3.11,2.72,-0.9,-1.79
2.23,-4.95,-2.23,3.24,-0.8,-1.33
4.05,2.89,-5.81,3.84,-2.35,-1.23
14.45,-28.49,11.02,-0.25,-4.37,1.19
17.96,-4.39,7.9,-2.23,0.36,-0.02
9.11,-4.18,4.48,-4.12,-0.5,0.39
7.54,-3.27,2.07,-3.98,0.29,0.64
4.05,-8.81,3.8,-4.37,-1.09,1.01
12.19,-7.5,-4.81,-2.25,-0.88,1.78
8.73,-13.61,2.92,-0.32,0.63,1.88
