Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.01,-3.29,-3.71,-0.2,0.02,0.05
8.97,-3.26,-3.73,-0.21,0.02,0.05
8.94,-3.1,-3.67,-0.19,0.01,0.03
9.01,-3.19,-3.56,-0.17,0.01,0.02
9.05,-3.22,-3.54,-0.15,0.02,0.0
9.03,-3.23,-3.47,-0.13,0.0,-0.0
9.04,-3.21,-3.53,-0.11,-0.01,-0.01
9.01,-3.29,-3.58,-0.11,-0.05,-0.01
8.98,-3.32,-3.58,-0.1,-0.03,-0.01
8.93,-3.25,-3.6,-0.1,-0.04,-0.0
8.97,-3.34,-3.68,-0.09,-0.03,0.0
8.88,-3.31,-3.65,-0.1,-0.05,-0.0
8.93,-3.35,-3.6,-0.1,-0.04,-0.01
8.94,-3.35,-3.66,-0.09,-0.03,-0.01
8.89,-3.42,-3.68,-0.08,-0.03,-0.01
8.91,-3.38,-3.63,-0.08,-0.03,-0.01
8.88,-3.44,-3.74,-0.08,-0.02,-0.01
8.82,-3.39,-3.8,-0.08,-0.07,-0.02
8.71,-3.45,-3.69,-0.07,-0.04,-0.04
8.87,-3.45,-3.72,-0.09,-0.02,-0.04
8.89,-3.48,-3.71,-0.1,0.0,-0.03
8.87,-3.42,-3.76,-0.11,-0.03,-0.02
8.81,-3.39,-3.7,-0.09,-0.04,-0.03
8.86,-3.48,-3.78,-0.09,-0.04,-0.02
8.82,-3.5,-3.71,-0.1,-0.02,-0.03
8.84,-3.46,-3.73,-0.12,-0.01,-0.02
8.79,-3.45,-3.7,-0.12,0.0,-0.02
8.89,-3.45,-3.68,-0.13,0.0,-0.02
8.84,-3.43,-3.71,-0.15,0.02,-0.02
8.83,-3.38,-3.64,-0.16,0.02,-0.02
8.9,-3.37,-3.59,-0.15,0.06,-0.02
8.92,-3.32,-3.56,-0.14,0.04,-0.01
9.0,-3.41,-3.58,-0.12,0.01,0.01
9.06,-3.47,-3.77,-0.15,-0.09,0.03
8.86,-3.49,-3.92,-0.18,-0.16,0.04
8.59,-3.29,-3.81,-0.17,-0.06,0.0
8.86,-3.34,-3.92,-0.16,-0.07,0.02
8.73,-3.27,-3.91,-0.14,-0.08,-0.0
8.72,-3.3,-3.94,-0.11,-0.02,-0.02
8.77,-3.33,-3.92,-0.09,-0.01,-0.03
8.88,-3.4,-3.96,-0.11,-0.03,-0.02
8.75,-3.34,-3.9,-0.12,-0.02,-0.01
8.77,-3.37,-3.94,-0.13,-0.03,-0.01
8.78,-3.39,-3.91,-0.13,-0.03,-0.01
8.72,-3.41,-3.99,-0.13,-0.02,-0.01
8.7,-3.33,-3.92,-0.12,-0.01,-0.01
8.84,-3.51,-3.94,-0.12,0.02,-0.01
8.71,-3.41,-3.89,-0.14,0.01,-0.0
8.77,-3.38,-3.9,-0.15,-0.02,0.0
8.76,-3.34,-3.92,-0.12,0.01,-0.0
8.78,-3.47,-4.03,-0.13,-0.02,0.01
8.73,-3.37,-4.09,-0.12,-0.01,0.01
8.61,-3.28,-4.26,-0.1,-0.06,0.0
8.36,-3.46,-4.32,-0.03,-0.04,-0.04
8.41,-3.64,-4.35,0.07,0.05,-0.13
8.05,-3.8,-4.48,0.19,0.03,-0.22
8.02,-3.66,-4.03,0.07,0.02,-0.25
8.65,-4.28,-3.78,-0.15,0.45,-0.11
8.52,-3.56,-3.26,-0.34,0.37,0.03
8.33,-3.74,-3.47,-0.76,-0.13,0.29
9.58,-3.1,-4.12,-0.7,0.74,0.02
9.07,-2.01,-3.64,-0.64,0.48,-0.11
9.25,-3.85,-3.45,-0.85,0.64,-0.13
9.71,-2.39,-4.67,-1.03,0.69,-0.27
8.62,-2.17,-3.48,-0.91,0.73,-0.35
8.6,-2.08,-3.73,-0.77,0.43,-0.39
9.65,-2.39,-3.83,-0.43,0.92,-0.32
8.94,-2.74,-3.15,-0.52,0.35,-0.08
9.97,-1.99,-3.74,-0.52,0.14,0.08
10.1,-2.33,-4.18,-0.34,0.1,-0.01
10.59,-2.62,-5.11,-0.27,0.07,-0.09
9.17,-1.48,-4.7,-0.23,0.05,0.09
10.1,1.16,-1.49,0.42,0.3,0.33
11.33,-1.1,-2.37,0.74,-0.01,-0.68
7.45,-1.62,2.79,0.4,-0.15,-0.1
10.07,-2.24,-1.87,0.57,0.67,-0.37
10.35,-1.94,-1.68,0.16,-0.51,-0.29
7.32,-2.11,-2.1,0.3,-0.09,0.01
8.77,-2.04,-2.85,0.34,0.16,0.15
9.3,-1.96,-2.99,0.34,-0.28,0.29
7.76,-3.44,-1.66,0.49,0.05,0.26
8.09,-3.6,-1.26,0.45,0.51,0.54
8.59,-4.64,-1.57,0.46,0.71,0.4
7.64,-4.76,-0.57,0.56,1.01,0.17
5.96,-2.55,-0.73,0.98,1.31,0.03
6.88,-1.49,1.89,1.25,0.94,-0.33
10.89,-1.49,7.22,1.25,1.92,0.1
13.06,0.69,6.08,1.37,1.97,-0.64
8.63,0.06,4.75,1.07,1.33,-0.93
10.8,1.02,2.05,1.81,1.13,-0.68
9.94,-1.68,2.64,2.3,0.84,-1.0
8.0,-1.92,2.97,3.31,0.28,-0.88
10.37,2.9,5.44,3.46,0.31,-0.81
10.33,4.83,8.24,2.88,-0.23,-0.64
1.22,24.42,16.55,-1.3,-25.75,30.75
10.55,11.22,7.63,0.62,1.14,-0.47
2.26,8.66,4.85,1.48,-0.79,-2.32
4.83,6.58,0.55,4.13,-1.91,-2.47
23.0,36.49,1.55,4.37,-1.65,-4.37
1.64,1.82,-6.67,2.18,-1.66,-1.39
1.38,8.01,-1.81,2.75,-2.21,-3.6
0.34,7.86,-5.8,2.35,-2.26,-1.96
-1.71,7.05,-4.8,1.78,-1.53,-0.5
-0.6,3.99,-5.46,1.38,-1.53,-0.73
-3.76,6.07,-7.89,1.34,-1.5,-0.81
-1.4,4.76,-7.65,0.93,-1.42,-0.61
-2.77,5.47,-6.95,0.59,-1.1,-0.57
-2.43,3.96,-6.25,0.46,-0.73,-0.42
-3.62,3.89,-7.62,0.33,-0.29,-0.22
-3.49,3.79,-7.5,0.28,-0.37,-0.4
-3.38,3.94,-7.16,0.03,-0.27,-0.19
-3.49,3.93,-7.02,0.01,-0.11,-0.13
-3.55,4.0,-6.86,-0.05,-0.04,-0.09
-3.53,3.93,-6.93,-0.14,0.09,-0.1
-3.75,3.87,-7.18,-0.14,0.14,-0.18
-2.94,4.07,-6.94,-0.18,0.29,-0.05
-4.02,3.57,-7.12,-0.32,0.52,0.2
-2.83,3.7,-7.38,-0.25,0.4,0.32
-1.87,4.42,-8.13,-0.34,0.38,0.48
-2.2,4.34,-7.56,-0.46,0.28,-0.01
-2.76,3.63,-7.62,-0.65,0.73,0.1
-2.55,4.47,-7.44,-0.92,0.34,0.37
-1.44,5.03,-6.8,-0.96,0.52,0.63
-1.27,5.44,-6.92,-1.15,0.5,0.74
-0.85,6.01,-6.83,-1.28,0.39,0.78
-0.27,6.81,-5.77,-1.37,0.61,0.98
0.2,7.71,-5.16,-1.41,0.65,0.98
0.26,7.23,-4.9,-1.49,0.88,1.16
1.95,7.6,-3.17,-1.58,0.83,1.19
2.45,10.1,-3.85,-1.35,0.64,1.08
3.77,8.57,-2.1,-1.3,0.54,1.17
4.19,9.29,-1.61,-0.76,0.52,1.31
