Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.25,-2.81,1.02,-0.11,-0.0,-0.01
10.18,-2.86,0.94,-0.12,-0.04,-0.01
10.17,-2.75,0.84,-0.12,-0.01,-0.01
10.25,-2.76,1.0,-0.11,-0.01,-0.01
10.08,-2.81,0.91,-0.11,-0.02,-0.01
10.25,-2.83,0.92,-0.1,0.01,-0.01
10.18,-2.83,0.93,-0.12,0.0,-0.01
10.16,-2.84,0.92,-0.13,-0.0,-0.01
10.23,-2.79,0.87,-0.13,0.01,-0.01
10.21,-2.87,0.99,-0.12,-0.0,-0.0
10.14,-2.85,0.91,-0.12,0.01,-0.0
10.24,-2.89,1.04,-0.13,-0.02,0.01
10.05,-2.89,0.97,-0.14,0.02,0.0
10.19,-2.89,0.94,-0.14,0.05,-0.01
10.15,-2.83,0.85,-0.14,0.02,-0.01
10.25,-2.82,0.97,-0.12,0.02,-0.01
10.14,-2.85,1.04,-0.11,-0.0,-0.01
10.19,-2.96,0.95,-0.12,0.0,-0.01
10.17,-2.88,1.0,-0.13,-0.01,-0.01
10.19,-2.89,0.94,-0.12,-0.01,-0.01
10.14,-2.89,0.97,-0.12,-0.01,-0.01
10.21,-2.89,0.94,-0.11,-0.01,-0.01
10.13,-2.85,0.89,-0.11,0.01,-0.01
10.17,-2.96,0.94,-0.12,-0.02,-0.01
10.15,-2.8,0.97,-0.12,-0.01,-0.01
10.21,-2.91,0.95,-0.1,0.01,-0.01
10.11,-2.84,0.99,-0.09,0.03,-0.01
10.24,-2.87,0.98,-0.09,0.03,-0.02
10.12,-2.88,0.95,-0.1,0.03,-0.01
10.17,-2.87,1.03,-0.1,0.01,-0.01
10.23,-2.87,1.09,-0.1,0.01,-0.01
10.2,-2.88,1.08,-0.11,-0.01,-0.01
10.16,-2.87,1.03,-0.12,-0.0,-0.02
10.18,-2.91,1.13,-0.13,-0.02,-0.02
10.15,-2.93,1.05,-0.14,-0.0,-0.02
10.17,-2.83,1.06,-0.13,0.01,-0.02
10.31,-2.78,1.25,-0.08,0.1,-0.1
10.4,-2.91,0.39,-0.17,-0.04,-0.11
9.98,-3.01,0.14,-0.3,-0.11,-0.02
10.1,-2.69,0.03,-0.21,-0.08,-0.0
10.28,-2.68,0.24,-0.06,-0.06,0.07
9.96,-3.06,0.31,0.02,0.0,0.09
9.72,-2.9,0.42,0.08,0.07,0.02
10.15,-3.16,0.15,0.04,0.06,-0.0
9.75,-3.12,0.12,-0.04,0.03,-0.04
9.68,-3.46,0.06,-0.15,0.13,0.03
9.71,-3.28,-0.12,-0.13,0.35,0.05
9.75,-3.52,0.03,-0.17,0.34,0.09
8.94,-3.37,0.22,-0.25,0.36,0.14
8.86,-3.41,0.56,-0.28,0.56,0.05
9.5,-3.67,0.93,-0.38,0.44,-0.0
9.41,-3.96,0.34,-0.28,0.33,-0.06
10.4,-5.36,-0.46,-0.4,0.43,-0.09
12.68,-6.84,-1.92,-0.57,0.25,-0.08
12.63,-6.48,0.33,-0.87,0.22,0.24
14.58,-4.87,-0.3,-0.54,-0.19,0.58
6.98,-2.81,9.08,-0.55,-0.13,-0.21
13.6,-2.11,2.53,0.26,1.02,0.07
10.33,-3.93,1.9,-0.47,-0.44,-0.66
6.4,-2.5,0.75,-0.22,-0.02,-0.71
7.21,-0.3,0.23,-0.18,-0.04,-0.6
4.91,-2.94,1.21,-0.44,-0.05,-0.0
8.82,-2.34,-0.54,-0.66,0.64,0.25
16.02,-0.85,-0.09,-0.62,-0.35,0.14
11.79,-1.27,-3.35,0.01,-0.7,-0.38
14.88,-4.53,6.95,0.48,1.14,-1.01
8.9,-2.25,6.53,-0.72,-0.82,-0.36
11.7,-1.48,3.48,-0.29,0.73,-0.03
10.12,-3.68,4.17,-0.46,0.33,0.2
9.08,-1.23,3.51,-0.1,1.02,0.31
8.45,-2.62,2.6,0.47,0.99,0.2
8.98,-1.93,1.26,0.62,0.52,0.18
8.57,-4.65,0.09,0.79,0.73,0.64
9.0,-5.19,-1.09,0.32,0.15,0.76
8.08,-1.63,3.66,-0.09,-1.14,0.46
12.91,-1.77,1.41,0.96,2.54,-0.52
3.85,0.7,2.05,0.48,-1.84,0.84
1.14,-4.06,6.86,0.5,-1.57,0.09
4.91,-3.5,8.66,1.39,1.01,-0.16
7.07,-7.12,-0.26,-0.59,0.28,1.2
7.44,4.54,7.78,0.15,-1.49,-0.44
13.01,-2.88,15.07,0.87,2.53,0.44
6.95,2.07,7.79,-0.23,0.48,-0.41
