Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.37,1.15,5.41,0.05,0.06,0.06
9.43,1.2,5.51,0.03,0.04,0.03
9.34,1.19,5.46,0.0,0.05,-0.01
9.36,1.28,5.51,-0.03,0.01,0.0
9.34,1.38,5.53,-0.07,0.01,-0.01
9.31,1.33,5.49,-0.09,-0.03,-0.01
9.32,1.48,5.38,-0.11,-0.03,-0.02
9.32,1.52,5.47,-0.11,-0.0,-0.01
9.39,1.6,5.46,-0.06,-0.01,0.01
9.32,1.36,5.38,-0.07,-0.03,0.01
9.45,1.4,5.25,-0.1,-0.0,-0.0
9.48,1.41,5.29,-0.13,-0.01,-0.03
9.44,1.51,5.26,-0.14,-0.01,-0.05
9.5,1.61,5.3,-0.13,-0.01,-0.06
9.49,1.59,5.26,-0.15,-0.03,-0.09
9.28,1.63,5.27,-0.17,0.0,-0.1
9.24,1.72,5.31,-0.16,0.0,-0.08
9.08,1.79,5.45,-0.1,0.07,-0.03
9.33,1.66,5.69,-0.06,0.09,0.02
9.37,1.46,5.51,-0.05,0.03,0.04
9.39,1.45,5.3,-0.08,0.02,0.02
9.39,1.51,5.32,-0.08,0.02,0.01
9.35,1.51,5.43,-0.08,0.02,0.01
9.25,1.49,5.38,-0.07,0.02,0.0
9.39,1.49,5.56,-0.1,0.04,-0.01
9.42,1.49,5.42,-0.09,0.02,-0.02
9.37,1.5,5.44,-0.1,-0.01,-0.04
9.43,1.47,5.47,-0.15,-0.03,-0.07
9.42,1.52,5.29,-0.17,-0.05,-0.12
9.32,1.75,5.22,-0.19,-0.06,-0.13
9.37,1.84,5.23,-0.18,-0.03,-0.14
9.55,1.8,5.36,-0.18,-0.08,-0.17
9.37,1.82,5.06,-0.18,-0.12,-0.19
9.19,2.1,4.98,-0.16,-0.05,-0.18
9.4,2.04,5.13,-0.18,-0.06,-0.17
9.66,1.81,5.37,-0.23,-0.14,-0.25
9.06,2.15,4.7,-0.29,-0.13,-0.34
9.12,2.85,4.95,-0.31,0.03,-0.31
9.35,2.78,5.19,-0.19,-0.04,-0.27
8.63,2.72,5.06,-0.05,0.17,-0.22
8.83,2.55,4.79,-0.08,0.22,-0.12
9.22,2.64,5.92,-0.19,0.25,-0.16
8.78,2.6,5.44,-0.34,0.08,-0.25
8.47,2.43,5.15,-0.65,0.45,-0.34
8.96,3.18,5.47,-0.85,0.5,-0.56
9.11,4.22,5.62,-0.82,0.56,-0.97
6.32,2.99,4.17,-1.09,0.33,-0.74
5.84,2.99,5.58,-1.33,0.42,-0.65
5.27,4.13,3.72,-0.99,0.45,-0.13
6.89,4.48,2.72,-0.18,-0.02,0.26
5.24,2.03,2.96,-0.09,0.31,0.7
9.98,4.48,5.51,-0.14,0.38,0.74
9.78,4.06,5.23,-0.54,-0.55,0.39
9.66,3.67,4.65,-1.21,-0.56,-0.13
10.14,1.97,6.68,-1.86,-1.12,-0.49
6.07,2.65,5.55,-1.44,-0.73,-0.43
2.4,0.51,5.93,-1.55,0.44,0.12
2.99,0.7,5.59,-1.45,1.44,0.41
-6.84,-5.89,25.46,-2.85,3.61,0.32
19.22,-6.5,29.02,1.65,3.54,3.43
7.39,-2.22,8.23,-0.69,0.73,1.9
5.85,-6.55,5.65,-3.04,2.54,0.23
9.19,6.86,6.58,-3.86,1.13,-0.28
0.48,-5.32,8.35,-1.65,0.07,0.69
-2.54,-8.02,7.89,-3.79,-2.93,0.29
17.98,-21.15,12.86,-4.37,-3.04,-1.35
-2.66,-8.79,5.48,-4.37,3.64,3.16
6.6,-11.26,3.1,-2.57,-2.87,-0.56
-10.51,-15.52,0.75,-0.57,-1.13,-1.49
4.19,-5.06,-4.17,-1.63,0.6,-0.57
4.37,-10.78,-3.96,-0.49,-1.16,-0.48
2.51,-7.15,-2.55,-1.5,-0.88,-0.02
3.86,-8.86,-2.75,-1.76,-1.05,-0.68
4.14,-8.79,-4.65,-1.6,-1.12,-0.46
4.28,-9.47,-1.52,-0.94,-1.0,-0.65
2.75,-8.17,-5.0,-1.3,-0.55,-0.69
4.41,-8.08,-4.65,-0.86,-0.34,-0.54
4.25,-7.98,-4.5,-0.79,-0.22,-0.3
3.86,-6.36,-5.76,-0.64,-0.0,-0.23
4.11,-7.55,-4.93,-0.66,0.04,-0.17
